"PLOT","Year","Site","Observer","NOTES","phenophase","doy"
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","bud_burst",NA
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","green50",170
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","green100",178
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","first_yellow",215
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","yellow50",227
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","yellow100",NA
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","plant_first_vis",NA
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","spring_90snowfree",NA
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","first_100snowfree",160
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","first_snowreturn",229
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","autumn_50snow",261
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)",NA,275
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","bud_burst",NA
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","green50",NA
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","green100",206
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","first_yellow",211
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","yellow50",223
"TL-21",2021,"Toolik Lake","Lisa Pilkinton","10/07/2021-29/10/2021 (Snow snorm from 2-6th Oct. not visible cam footage)","yellow100",234
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","plant_first_vis",NA
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","spring_90snowfree",NA
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","first_100snowfree",160
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","first_snowreturn",228
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","autumn_50snow",261
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)",NA,274
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","bud_burst",NA
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","green50",NA
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","green100",182
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","first_yellow",231
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","yellow50",246
"TL-22",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021 (not visible 2/10-5/10)","yellow100",253
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","plant_first_vis",NA
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","spring_90snowfree",NA
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","first_100snowfree",160
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","first_snowreturn",229
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","autumn_50snow",260
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021",NA,261
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","bud_burst",NA
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","green50",NA
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","green100",178
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","first_yellow",193
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","yellow50",221
"TL-23",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-29/10/2021","yellow100",242
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","plant_first_vis",NA
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","spring_90snowfree",NA
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","first_100snowfree",160
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","first_snowreturn",229
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","autumn_50snow",260
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)",NA,274
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","bud_burst",NA
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","green50",NA
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","green100",193
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","first_yellow",193
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","yellow50",238
"TL-24",2021,"Toolik Lake","Lisa Pilkinton","10/07/202-29/10/2021 (non clear pics between 1-5th /10th)","yellow100",253
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","plant_first_vis",NA
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","spring_90snowfree",NA
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","first_100snowfree",160
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","first_snowreturn",229
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","autumn_50snow",261
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021",NA,266
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","bud_burst",NA
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","green50",NA
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","green100",NA
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","first_yellow",208
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","yellow50",229
"TL-25",2021,"Toolik Lake","Lisa Pilkinton","19/08/2021-21/10/2021","yellow100",238
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","plant_first_vis",NA
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","spring_90snowfree",67
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","first_100snowfree",69
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","first_snowreturn",NA
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","autumn_50snow",NA
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data",NA,NA
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","bud_burst",NA
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","green50",70
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","green100",163
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","first_yellow",248
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","yellow50",301
"CRN_SN",2020,"Cairngorms","Elise Gallois","DISCOUNTING EVERGREEN TREES FOR ALL! The main winter snow period starts 10th Feb - So I'm using this as my snow data","yellow100",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","plant_first_vis",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","spring_90snowfree",127
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","first_100snowfree",128
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","first_snowreturn",330
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","autumn_50snow",333
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!",NA,NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","bud_burst",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","green50",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","green100",196
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","first_yellow",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","yellow50",NA
"CRN_SN",2021,"Cairngorms","Elise Gallois","Starts 25th feb, missing data july to november!","yellow100",NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","plant_first_vis",NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","spring_90snowfree",100
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","first_100snowfree",43
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","first_snowreturn",NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","autumn_50snow",NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December",NA,NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","bud_burst",NA
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","green50",115
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","green100",195
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","first_yellow",251
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","yellow50",299
"CRN_SN",2022,"Cairngorms","Elise Gallois","Missing some data between November to December","yellow100",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","plant_first_vis",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","spring_90snowfree",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","first_100snowfree",73
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","first_snowreturn",325
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","autumn_50snow",339
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july",NA,364
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","bud_burst",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","green50",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","green100",NA
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","first_yellow",239
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","yellow50",302
"CRN_TL",2020,"Cairngorms","Elise Gallois","Starts 5th feb, big gap between feb and end of july","yellow100",NA
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"plant_first_vis",NA
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"spring_90snowfree",71
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"first_100snowfree",73
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"first_snowreturn",330
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"autumn_50snow",330
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,NA,331
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"bud_burst",NA
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"green50",53
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"green100",184
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"first_yellow",222
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"yellow50",305
"CRN_TL",2021,"Cairngorms","Elise Gallois",NA,"yellow100",NA
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"plant_first_vis",NA
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"spring_90snowfree",100
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"first_100snowfree",101
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"first_snowreturn",342
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"autumn_50snow",343
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,NA,345
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"bud_burst",NA
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"green50",75
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"green100",196
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"first_yellow",217
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"yellow50",284
"CRN_TL",2022,"Cairngorms","Elise Gallois",NA,"yellow100",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","plant_first_vis",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","spring_90snowfree",78
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","first_100snowfree",82
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","first_snowreturn",339
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","autumn_50snow",339
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august",NA,340
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","bud_burst",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","green50",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","green100",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","first_yellow",NA
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","yellow50",286
"CRN_Snowcam",2020,"Cairngorms","Elise Gallois","all data are listed as DOYs annoyingly lol - I have now changed them to short dates, massive gaps betweek march and august","yellow100",NA
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","plant_first_vis",54
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","spring_90snowfree",137
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","first_100snowfree",138
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","first_snowreturn",330
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","autumn_50snow",330
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug",NA,331
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","bud_burst",NA
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","green50",156
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","green100",NA
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","first_yellow",237
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","yellow50",286
"CRN_Snowcam",2021,"Cairngorms","Elise Gallois","massive gap between mid june and mid aug","yellow100",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","plant_first_vis",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","spring_90snowfree",99
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","first_100snowfree",100
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","first_snowreturn",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","autumn_50snow",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november",NA,NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","bud_burst",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","green50",131
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","green100",193
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","first_yellow",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","yellow50",NA
"CRN_Snowcam",2022,"Cairngorms","Elise Gallois","massive gap between july and november","yellow100",319
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","plant_first_vis",NA
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","spring_90snowfree",NA
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","first_100snowfree",102
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","first_snowreturn",339
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","autumn_50snow",343
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june",NA,346
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","bud_burst",NA
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","green50",130
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","green100",200
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","first_yellow",257
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","yellow50",291
"CRN_Tikee",2022,"Cairngorms","Elise Gallois","starts 1st june","yellow100",335
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"plant_first_vis",185
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"spring_90snowfree",206
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"first_100snowfree",210
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"first_snowreturn",NA
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"autumn_50snow",NA
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,NA,NA
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"bud_burst",200
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"green50",217
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"green100",237
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"first_yellow",245
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"yellow50",260
"BRA_BC",2022,"Mt Brew","Elise Gallois",NA,"yellow100",NA
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","plant_first_vis",183
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","spring_90snowfree",206
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","first_100snowfree",211
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","first_snowreturn",NA
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","autumn_50snow",NA
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ",NA,NA
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","bud_burst",202
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","green50",209
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","green100",220
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","first_yellow",222
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","yellow50",259
"TRI_BC",2022,"Mt Brew","Elise Gallois","slightly switches viewshed on 31st july ","yellow100",NA
"QHI_1",2023,"QHI","Elise Gallois",NA,"plant_first_vis",150
"QHI_1",2023,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_1",2023,"QHI","Elise Gallois",NA,"first_100snowfree",161
"QHI_1",2023,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_1",2023,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_1",2023,"QHI","Elise Gallois",NA,NA,NA
"QHI_1",2023,"QHI","Elise Gallois",NA,"bud_burst",172
"QHI_1",2023,"QHI","Elise Gallois",NA,"green50",176
"QHI_1",2023,"QHI","Elise Gallois",NA,"green100",185
"QHI_1",2023,"QHI","Elise Gallois",NA,"first_yellow",208
"QHI_1",2023,"QHI","Elise Gallois",NA,"yellow50",221
"QHI_1",2023,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_2",2023,"QHI","Elise Gallois",NA,"plant_first_vis",132
"QHI_2",2023,"QHI","Elise Gallois",NA,"spring_90snowfree",140
"QHI_2",2023,"QHI","Elise Gallois",NA,"first_100snowfree",161
"QHI_2",2023,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_2",2023,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_2",2023,"QHI","Elise Gallois",NA,NA,NA
"QHI_2",2023,"QHI","Elise Gallois",NA,"bud_burst",162
"QHI_2",2023,"QHI","Elise Gallois",NA,"green50",171
"QHI_2",2023,"QHI","Elise Gallois",NA,"green100",184
"QHI_2",2023,"QHI","Elise Gallois",NA,"first_yellow",207
"QHI_2",2023,"QHI","Elise Gallois",NA,"yellow50",226
"QHI_2",2023,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","plant_first_vis",141
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","spring_90snowfree",151
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","first_100snowfree",161
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","first_snowreturn",NA
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","autumn_50snow",NA
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july",NA,NA
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","bud_burst",161
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","green50",176
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","green100",187
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","first_yellow",NA
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","yellow50",215
"QHI_3",2023,"QHI","Elise Gallois","tipped over for most of july","yellow100",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","plant_first_vis",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","spring_90snowfree",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","first_100snowfree",161
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","first_snowreturn",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","autumn_50snow",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ",NA,NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","bud_burst",NA
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","green50",174
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","green100",187
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","first_yellow",207
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","yellow50",225
"QHI_4",2023,"QHI","Elise Gallois","tipped over at the start ","yellow100",NA
"QHI_5",2023,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_5",2023,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_5",2023,"QHI","Elise Gallois",NA,"first_100snowfree",161
"QHI_5",2023,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_5",2023,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_5",2023,"QHI","Elise Gallois",NA,NA,NA
"QHI_5",2023,"QHI","Elise Gallois",NA,"bud_burst",163
"QHI_5",2023,"QHI","Elise Gallois",NA,"green50",175
"QHI_5",2023,"QHI","Elise Gallois",NA,"green100",186
"QHI_5",2023,"QHI","Elise Gallois",NA,"first_yellow",211
"QHI_5",2023,"QHI","Elise Gallois",NA,"yellow50",226
"QHI_5",2023,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_6",2023,"QHI","Elise Gallois",NA,"plant_first_vis",NA
